NA	https://es.wikipedia.org/wiki/Wikipedia:Acerca_de_firmar_art%C3%ADculos	Wikipedia:Acerca de firmar artículos	['Wikipedia:Acerca de firmar artículos', 'WP:FA']
NA	https://es.wikipedia.org/wiki/Wikipedia:Administradores_de_interfaz	Wikipedia:Administradores de interfaz	['Wikipedia:Administradores de interfaz', 'WP:ADI']
NA	https://es.wikipedia.org/wiki/Wikipedia:Art%C3%ADculos_sin_relevancia_aparente	Wikipedia:Artículos sin relevancia aparente	['Wikipedia:Artículos sin relevancia aparente', 'WP:ASR ', 'WP:SRA']
NA	https://es.wikipedia.org/wiki/Wikipedia:Autobiograf%C3%ADa	Wikipedia:Autobiografía	['WP:AUB', 'Wikipedia:Autobiografía']
NA	https://es.wikipedia.org/wiki/Wikipedia:Bibliotecarios	Wikipedia:Bibliotecarios	['Wikipedia:Bibliotecarios', 'WP:NEGC', 'WP:BIBLIOS', 'WP:B', 'WP:GC']
NA	https://es.wikipedia.org/wiki/Wikipedia:Biograf%C3%ADas_de_personas_vivas	Wikipedia:Biografías de personas vivas	['Wikipedia:Biografías de personas vivas', 'WP:BPV1E', 'WP:UNEVENTO', 'WP:BPV', 'WP:PV']
NA	https://es.wikipedia.org/wiki/Wikipedia:Bur%C3%B3cratas	Wikipedia:Burócratas	['WP:BU', 'Wikipedia:Burócratas']
NA	https://es.wikipedia.org/wiki/Wikipedia:Candidatos_a_art%C3%ADculos_destacados/Informaci%C3%B3n	Wikipedia:Candidatos a artículos destacados/Información	['Wikipedia:Candidatos a artículos destacados/Información']
NA	https://es.wikipedia.org/wiki/Wikipedia:Checkusers	Wikipedia:Checkusers	['Wikipedia:Checkusers', 'WP:CU']
NA	https://es.wikipedia.org/wiki/Wikipedia:Civismo	Wikipedia:Civismo	['WP:CIV', 'Wikipedia:Civismo']
NA	https://es.wikipedia.org/wiki/Wikipedia:Conflicto_de_inter%C3%A9s	Wikipedia:Conflicto de interés	['WP:COI', 'Wikipedia:Conflicto de interés', 'WP:CDI']
NA	https://es.wikipedia.org/wiki/Wikipedia:Consultas_de_borrado_mediante_argumentaci%C3%B3n	Wikipedia:Consultas de borrado mediante argumentación	['WP:BMA', 'WP:CBMA', 'WP:CDB', 'Wikipedia:Consultas de borrado mediante argumentación']
NA	https://es.wikipedia.org/wiki/Wikipedia:Contextualizar	Wikipedia:Contextualizar	['WP:CX', 'A:CX', 'Wikipedia:Contextualizar']
NA	https://es.wikipedia.org/wiki/Wikipedia:Convenciones_de_t%C3%ADtulos	Wikipedia:Convenciones de títulos	['WP:UNC', 'WP:MINUSCULA', 'WP:Títulos', 'WP:TAXON', 'WP:PRECISIÓN', 'WP:NOMBREMASCOMUN', 'WP:ENESPAÑOL', 'Wikipedia:Convenciones de títulos', 'WP:CDT', 'WP:PELI', 'WP:NOMBREMÁSCOMÚN', 'WP:ESPECIE', 'WP:TAXÓN', 'WP:CT', 'WP:MINÚSCULA', 'WP:SINGULAR', 'WP:DEFINIDOS']
NA	https://es.wikipedia.org/wiki/Wikipedia:Creaci%C3%B3n_de_art%C3%ADculos_con_bot	Wikipedia:Creación de artículos con bot	['Wikipedia:Creación de artículos con bot', 'WP:BOTO']
NA	https://es.wikipedia.org/wiki/Wikipedia:Creadores_de_cuentas	Wikipedia:Creadores de cuentas	['Wikipedia:Creadores de cuentas']
NA	https://es.wikipedia.org/wiki/Wikipedia:Criterios_para_el_borrado_r%C3%A1pido	Wikipedia:Criterios para el borrado rápido	['WP:BR', 'Wikipedia:Criterios para el borrado rápido', 'WP:CBR']
NA	https://es.wikipedia.org/wiki/Wikipedia:Cuenta_de_prop%C3%B3sito_particular	Wikipedia:Cuenta de propósito particular	['Wikipedia:Cuenta de propósito particular', 'WP:CPP']
NA	https://es.wikipedia.org/wiki/Wikipedia:Derechos_de_autor	Wikipedia:Derechos de autor	['WP:DA', 'WP:DR', 'WP:©', 'Wikipedia:Derechos de autor', 'WP:CR']
NA	https://es.wikipedia.org/wiki/Wikipedia:Enlaces_externos	Wikipedia:Enlaces externos	['Wikipedia:Enlaces externos', 'WP:EX', 'WP:EE']
NA	https://es.wikipedia.org/wiki/Wikipedia:Esta_p%C3%A1gina_est%C3%A1_protegida	Wikipedia:Esta página está protegida	['Wikipedia:Esta página está protegida']
NA	https://es.wikipedia.org/wiki/Wikipedia:Etiqueta	Wikipedia:Etiqueta	['WP:ETIQUETA', 'Wikipedia:Etiqueta', 'WP:E']
NA	https://es.wikipedia.org/wiki/Wikipedia:Etiquetas_de_usuario	Wikipedia:Etiquetas de usuario	['WP:Userbox', 'Wikipedia:Etiquetas de usuario', 'WP:EU', 'WP:UB']
NA	https://es.wikipedia.org/wiki/Wikipedia:Exentos_de_bloqueo_a_IP	Wikipedia:Exentos de bloqueo a IP	['WP:EBI', 'Wikipedia:Exentos de bloqueo a IP']
NA	https://es.wikipedia.org/wiki/Wikipedia:Firma_de_usuario	Wikipedia:Firma de usuario	['WP:FIRMA', 'Wikipedia:Firma de usuario', 'WP:FDU']
NA	https://es.wikipedia.org/wiki/Wikipedia:Fuentes_fiables	Wikipedia:Fuentes fiables	['Wikipedia:Fuentes fiables', 'WP:FF']
NA	https://es.wikipedia.org/wiki/Wikipedia:Gu%C3%ADa_de_borrado_para_los_bibliotecarios	Wikipedia:Guía de borrado para los bibliotecarios	['Wikipedia:Guía de borrado para los bibliotecarios']
NA	https://es.wikipedia.org/wiki/Wikipedia:Gu%C3%ADa_para_el_borrado	Wikipedia:Guía para el borrado	['WP:GB', 'Wikipedia:Guía para el borrado']
NA	https://es.wikipedia.org/wiki/Wikipedia:Ignora_las_normas	Wikipedia:Ignora las normas	['Wikipedia:Ignora las normas', 'WP:IN']
NA	https://es.wikipedia.org/wiki/Wikipedia:Informaci%C3%B3n_de_soporte_enciclop%C3%A9dico	Wikipedia:Información de soporte enciclopédico	['Wikipedia:Información de soporte enciclopédico', 'WP:ISE']
NA	https://es.wikipedia.org/wiki/Wikipedia:Lo_que_Wikipedia_no_es	Wikipedia:Lo que Wikipedia no es	['WP:NOESOBLIGADA', 'WP:NO', 'WP:BOLA', 'WP:NOCENSURADA', 'WP:SINCRITERIO', 'WP:LWNE', 'WP:CAMPODEBATALLA', 'WP:NEF', 'WP:NOBUROCRACIA', 'WP:NOALMACEN', 'WP:NODEMOCRACIA', 'WP:NOFORO', 'WP:CRISTAL', 'WP:NOALMACÉN', 'Wikipedia:Lo que Wikipedia no es', 'WP:NOANARQUÍA', 'WP:NOES', 'WP:NOREDSOCIAL', 'WP:NONOTICIAS']
NA	https://es.wikipedia.org/wiki/Wikipedia:Los_cinco_pilares	Wikipedia:Los cinco pilares	['WP:5P', 'WP:L5P', 'Wikipedia:Los cinco pilares']
